ID,Genre
5937,malaysian traditional
5938,czech jazz
5939,indie catracho
5940,folclore extremeno
5941,brazilian grindcore
5942,italian baroque ensemble
5943,extratone
5944,indie tucumano
5945,naturjodel
5946,rock abc paulista
5947,neo-trad doom metal
5948,austrian choir
5949,musica londrinense
5950,rabm
5951,polish noise rock
5952,jazz caraibes
5953,marsmuziek
5954,musica caririense
5955,lithuanian jazz
5956,metal galego
5957,russian screamo
5958,somatik techno
5959,icelandic choir
5960,belfast metal
5961,chaotic black metal
5962,zohioliin duu
5963,greek clarinet
5964,gospel papiamento
5965,classical oboe
5966,vintage old-time
5967,italian bass
5968,proto-rap
5969,jota aragonesa
5970,liberian pop
5971,vintage gospel
5972,jazz boliviano
5973,irish experimental
5974,danish contemporary classical
5975,german grindcore
5976,skiffle
5977,chakma pop
5978,polish metalcore
5979,taiwan experimental
5980,hipco
5981,deep active rock
5982,turkmen hip hop
5983,indian techno
5984,egyptian traditional
5985,folclore navarra
5986,romanian contemporary classical
5987,cimbalom
5988,belfast indie
5989,historic orchestral performance
5990,contra dance
5991,flashcore
5992,czech swing
5993,austrian classical piano
5994,mexican electronic
5995,latvian metal
5996,folklore quebecois
5997,french orchestra
5998,lion city hardcore
5999,zomi pop
6000,orkiestra symfoniczna
6001,landler
6002,hard chime
6003,metal cristao
6004,magyar kabare
6005,thai traditional
6006,swazi hip hop
6007,deep pop emo
6008,cante alentejano
6009,cryptic black metal
6010,czech psychedelic
6011,spanish black metal
6012,italian industrial
6013,band organ
6014,afrikaans folk
6015,moroccan traditional
6016,rock paraense
6017,thai psychedelic
6018,ethnomusicology
6019,ainu folk
6020,northumbrian folk
6021,deep orgcore
6022,karelian folk
6023,italian classical guitar
6024,mexican black metal
6025,portuguese post-rock
6026,rap paraense
6027,viola
6028,nadaswaram
6029,italian heavy metal
6030,korean minyo
6031,gypsy
6032,classical piano trio
6033,minnesang
6034,classical tuba
6035,rap burkinabe
6036,baltic black metal
6037,maldivian pop
6038,czech hardcore
6039,musica piemonteisa
6040,indonesian black metal
6041,musique traditionnelle congolaise
6042,metal paraguayo
6043,french rockabilly
6044,portuguese hardcore
6045,palm wine guitar
6046,frevo
6047,korean hardcore
6048,experimental dubstep
6049,baltic choir
6050,musica roraimense
6051,baoule
6052,metal uruguayo
6053,ethiopian traditional
6054,post-rock latinoamericano
6055,fife and drum
6056,metal balear
6057,classical guitar duo
6058,troubadour
6059,spoken word
6060,portuguese early music
6061,persian poetry
6062,italian orchestra
6063,song poem
6064,boy soprano
6065,korean contemporary classical
6066,deep indie rock
6067,appenzeller folk
6068,indie nordeste argentino
6069,deep neo-synthpop
6070,kadongo kamu
6071,irish death metal
6072,metal catarinense
6073,central american metal
6074,turkish hardcore
6075,animal singing
6076,trombone ensemble
6077,tatar folk
6078,metal cearense
6079,baltic classical piano
6080,marathi balgeet
6081,deep southern soul
6082,balochi folk
6083,pansori
6084,dizi
6085,brazilian classical piano
6086,musique traditionnelle comorienne
6087,inuit traditional
6088,south african techno
6089,lagu jambi
6090,sarangi
6091,euphonium
6092,spanish contemporary classical
6093,experimental poetry
6094,rock nacional feminino
6095,yiddish folk
6096,accordion band
6097,musica sinfonica
6098,trecento
6099,sacred harp
6100,portuguese experimental
6101,deep r&b
6102,polish experimental
6103,grunge argentina
6104,akordeon
6105,hard dance
6106,metal baiano
6107,harmonikka
6108,black metal argentino
6109,kamba pop
6110,ghanaian traditional
6111,taarab
6112,nordnorsk ponk
6113,industrial noise
6114,hard stoner rock
6115,venezuelan metal
6116,traditional irish singing
6117,luxembourgian electronic
6118,malaysian post-rock
6119,chinese black metal
6120,santa fe indie
6121,malian traditional
6122,grunge brasileiro
6123,kazakh traditional
6124,vietnamese traditional
6125,tanzanian traditional
6126,classical guitar quartet
6127,deep delta blues
6128,ethereal gothic
6129,maltese metal
6130,estonian jazz
6131,historical keyboard
6132,jaw harp
6133,irish hardcore
6134,musica puntana
6135,alphorn
6136,alternative hardcore
6137,deep latin jazz
6138,classical contralto
6139,bulgarian experimental
6140,trouvere
6141,classical piano duo
6142,deep chill-out
6143,punk ska
6144,police band
6145,czech contemporary classical
6146,balkan classical piano
6147,uyghur folk
6148,swedish jazz orkester
6149,jewish cantorial
6150,musica urbana oaxaquena
6151,school choir
6152,ars subtilior
6153,necrogrind
6154,musique tchadienne
6155,montana metal
6156,irish modern jazz
6157,cypriot metal
6158,portuguese classical
6159,australian choir
6160,ghoststep
6161,new zealand classical
6162,iranian metal
6163,puerto rican metal
6164,indonesian electronic
6165,canto a tenore
6166,chilean black metal
6167,lagu lampung
6168,bells
6169,south african dnb
6170,jangle rock
6171,huqin
6172,romanian classical piano
6173,peruvian death metal
6174,brazilian doom metal
6175,deep indie pop
6176,art song
6177,metis fiddle
6178,classical horn
6179,central asian folk
6180,rock cristao fluminense
6181,pygmy music
6182,shantykoren
6183,cosmic uplifting trance
6184,hawaiian punk
6185,deep motown
6186,pibroch
6187,russian oi
6188,caribbean metal
6189,school ensemble
6190,twee indie pop
6191,vanuatu music
6192,horo
6193,tahitian traditional
6194,metal nortista
6195,handbells
6196,polish early music
6197,musica ponta-grossense
6198,schrammelmusik
6199,indie tabasqueno
6200,metal pernambucano
6201,classical saxophone quartet
6202,czech experimental
6203,deep symphonic black metal
6204,musica mogiana
6205,opera chorus
6206,albanian iso polyphony
6207,drone psych
6208,draaiorgel
6209,sirmauri pop
6210,twin cities indie
6211,austrian contemporary classical
6212,clarinet ensemble
6213,baroque woodwind
6214,indonesian indigenous traditional
6215,burkinabe traditional
6216,musica maringaense
6217,harsh noise wall
6218,chip hop
6219,swiss contemporary classical
6220,modern downshift
6221,polish choir
6222,baroque violin
6223,lagu madura
6224,deep smooth r&b
6225,trad jazz catala
6226,dark electro-industrial
6227,kaba gaida
6228,rock noise
6229,wagnerian singing
6230,indie emo rock
6231,peruvian experimental
6232,musique alsacienne
6233,cantonese traditional
6234,belgian classical piano
6235,deep power-pop punk
6236,deep deep tech house
6237,rwandan traditional
6238,kyrgyz traditional
6239,burmese traditional
6240,chinese opera
6241,burundian traditional
6242,baroque cello
6243,cambodian traditional
6244,vintage swoon
6245,musique centrafricaine
6246,faroese jazz
6247,bruneian indie
6248,korean classical piano
6249,vintage rockabilly
6250,rhythm and boogie
6251,marci brijuzi
6252,papuan traditional
6253,macedonian metal
6254,lao traditional
6255,gay chorus
6256,wind quintet
6257,polish free jazz
6258,deep breakcore
6259,tanci
6260,balikpapan indie
6261,uzbek traditional
6262,musica timor-leste
6263,italian violin
6264,wandelweiser
6265,bothy ballad
6266,metal piauiense
6267,kenyan traditional
6268,quatuor a cordes
6269,italian choir
6270,zampogna
6271,ugandan traditional
6272,yemeni traditional
6273,tajik traditional
6274,wind ensemble
6275,hungarian choir
6276,swiss classical piano
6277,mazandarani folk
6278,historic string quartet
6279,italian mezzo-soprano
6280,swazi traditional
6281,trallalero
6282,baroque brass
6283,himene tarava
6284,vintage western
6285,classical string trio
6286,cinematic dubstep
6287,quartetto d'archi
6288,yunnan traditional
6289,classical piano quartet
6290,string quintet
6291,youth orchestra
