VST3i: Surge XT (Surge Synth Team) (2->6ch)

ID,Name,Value Current,Value Middle,Value Min,Value Max,Context Current,Context Middle,Context Min,Context Max
942,MIDI CC 1|37,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
943,MIDI CC 1|38,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
944,MIDI CC 1|39,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
945,MIDI CC 1|40,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
946,MIDI CC 1|41,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
947,MIDI CC 1|42,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
948,MIDI CC 1|43,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
949,MIDI CC 1|44,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
950,MIDI CC 1|45,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
951,MIDI CC 1|46,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
952,MIDI CC 1|47,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
953,MIDI CC 1|48,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
954,MIDI CC 1|49,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
955,MIDI CC 1|50,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
956,MIDI CC 1|51,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
957,MIDI CC 1|52,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
958,MIDI CC 1|53,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
959,MIDI CC 1|54,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
960,MIDI CC 1|55,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
961,MIDI CC 1|56,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
962,MIDI CC 1|57,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
963,MIDI CC 1|58,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
964,MIDI CC 1|59,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
965,MIDI CC 1|60,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
966,MIDI CC 1|61,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
967,MIDI CC 1|62,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
968,MIDI CC 1|63,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
969,MIDI CC 1|64,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
970,MIDI CC 1|65,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
971,MIDI CC 1|66,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
972,MIDI CC 1|67,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
973,MIDI CC 1|68,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
974,MIDI CC 1|69,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
975,MIDI CC 1|70,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
976,MIDI CC 1|71,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
977,MIDI CC 1|72,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
978,MIDI CC 1|73,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
979,MIDI CC 1|74,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
980,MIDI CC 1|75,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
981,MIDI CC 1|76,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
982,MIDI CC 1|77,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
983,MIDI CC 1|78,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
984,MIDI CC 1|79,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
985,MIDI CC 1|80,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
986,MIDI CC 1|81,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
987,MIDI CC 1|82,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
988,MIDI CC 1|83,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
989,MIDI CC 1|84,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
990,MIDI CC 1|85,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
991,MIDI CC 1|86,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
992,MIDI CC 1|87,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
993,MIDI CC 1|88,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
994,MIDI CC 1|89,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
995,MIDI CC 1|90,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
996,MIDI CC 1|91,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
997,MIDI CC 1|92,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
998,MIDI CC 1|93,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
999,MIDI CC 1|94,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1000,MIDI CC 1|95,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1001,MIDI CC 1|96,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1002,MIDI CC 1|97,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1003,MIDI CC 1|98,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1004,MIDI CC 1|99,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1005,MIDI CC 1|100,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1006,MIDI CC 1|101,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1007,MIDI CC 1|102,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1008,MIDI CC 1|103,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1009,MIDI CC 1|104,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1010,MIDI CC 1|105,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1011,MIDI CC 1|106,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1012,MIDI CC 1|107,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1013,MIDI CC 1|108,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1014,MIDI CC 1|109,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1015,MIDI CC 1|110,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1016,MIDI CC 1|111,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1017,MIDI CC 1|112,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1018,MIDI CC 1|113,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1019,MIDI CC 1|114,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1020,MIDI CC 1|115,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1021,MIDI CC 1|116,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1022,MIDI CC 1|117,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1023,MIDI CC 1|118,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1024,MIDI CC 1|119,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1025,MIDI CC 1|120,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1026,MIDI CC 1|121,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1027,MIDI CC 1|122,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1028,MIDI CC 1|123,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1029,MIDI CC 1|124,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1030,MIDI CC 1|125,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1031,MIDI CC 1|126,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1032,MIDI CC 1|127,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1033,MIDI CC 1|128,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1034,MIDI CC 1|129,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1035,MIDI CC 2|0,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1036,MIDI CC 2|1,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1037,MIDI CC 2|2,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1038,MIDI CC 2|3,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1039,MIDI CC 2|4,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1040,MIDI CC 2|5,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1041,MIDI CC 2|6,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1042,MIDI CC 2|7,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1043,MIDI CC 2|8,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1044,MIDI CC 2|9,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1045,MIDI CC 2|10,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1046,MIDI CC 2|11,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1047,MIDI CC 2|12,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1048,MIDI CC 2|13,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1049,MIDI CC 2|14,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1050,MIDI CC 2|15,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1051,MIDI CC 2|16,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1052,MIDI CC 2|17,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1053,MIDI CC 2|18,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1054,MIDI CC 2|19,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1055,MIDI CC 2|20,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1056,MIDI CC 2|21,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1057,MIDI CC 2|22,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1058,MIDI CC 2|23,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1059,MIDI CC 2|24,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1060,MIDI CC 2|25,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1061,MIDI CC 2|26,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1062,MIDI CC 2|27,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1063,MIDI CC 2|28,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1064,MIDI CC 2|29,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1065,MIDI CC 2|30,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1066,MIDI CC 2|31,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1067,MIDI CC 2|32,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1068,MIDI CC 2|33,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1069,MIDI CC 2|34,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1070,MIDI CC 2|35,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1071,MIDI CC 2|36,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1072,MIDI CC 2|37,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1073,MIDI CC 2|38,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1074,MIDI CC 2|39,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1075,MIDI CC 2|40,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1076,MIDI CC 2|41,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1077,MIDI CC 2|42,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1078,MIDI CC 2|43,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1079,MIDI CC 2|44,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1080,MIDI CC 2|45,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1081,MIDI CC 2|46,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1082,MIDI CC 2|47,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1083,MIDI CC 2|48,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1084,MIDI CC 2|49,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1085,MIDI CC 2|50,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1086,MIDI CC 2|51,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1087,MIDI CC 2|52,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1088,MIDI CC 2|53,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1089,MIDI CC 2|54,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1090,MIDI CC 2|55,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1091,MIDI CC 2|56,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1092,MIDI CC 2|57,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1093,MIDI CC 2|58,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1094,MIDI CC 2|59,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1095,MIDI CC 2|60,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1096,MIDI CC 2|61,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1097,MIDI CC 2|62,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1098,MIDI CC 2|63,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1099,MIDI CC 2|64,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1100,MIDI CC 2|65,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1101,MIDI CC 2|66,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1102,MIDI CC 2|67,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1103,MIDI CC 2|68,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1104,MIDI CC 2|69,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1105,MIDI CC 2|70,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1106,MIDI CC 2|71,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1107,MIDI CC 2|72,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1108,MIDI CC 2|73,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1109,MIDI CC 2|74,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1110,MIDI CC 2|75,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1111,MIDI CC 2|76,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1112,MIDI CC 2|77,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1113,MIDI CC 2|78,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1114,MIDI CC 2|79,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1115,MIDI CC 2|80,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1116,MIDI CC 2|81,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1117,MIDI CC 2|82,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1118,MIDI CC 2|83,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1119,MIDI CC 2|84,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1120,MIDI CC 2|85,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1121,MIDI CC 2|86,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1122,MIDI CC 2|87,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1123,MIDI CC 2|88,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1124,MIDI CC 2|89,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1125,MIDI CC 2|90,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1126,MIDI CC 2|91,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1127,MIDI CC 2|92,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1128,MIDI CC 2|93,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1129,MIDI CC 2|94,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1130,MIDI CC 2|95,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1131,MIDI CC 2|96,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1132,MIDI CC 2|97,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1133,MIDI CC 2|98,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1134,MIDI CC 2|99,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1135,MIDI CC 2|100,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1136,MIDI CC 2|101,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1137,MIDI CC 2|102,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1138,MIDI CC 2|103,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1139,MIDI CC 2|104,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1140,MIDI CC 2|105,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1141,MIDI CC 2|106,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1142,MIDI CC 2|107,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1143,MIDI CC 2|108,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1144,MIDI CC 2|109,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1145,MIDI CC 2|110,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1146,MIDI CC 2|111,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1147,MIDI CC 2|112,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1148,MIDI CC 2|113,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1149,MIDI CC 2|114,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1150,MIDI CC 2|115,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1151,MIDI CC 2|116,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1152,MIDI CC 2|117,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1153,MIDI CC 2|118,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1154,MIDI CC 2|119,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1155,MIDI CC 2|120,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1156,MIDI CC 2|121,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1157,MIDI CC 2|122,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1158,MIDI CC 2|123,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1159,MIDI CC 2|124,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1160,MIDI CC 2|125,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1161,MIDI CC 2|126,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1162,MIDI CC 2|127,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1163,MIDI CC 2|128,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1164,MIDI CC 2|129,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1165,MIDI CC 3|0,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1166,MIDI CC 3|1,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1167,MIDI CC 3|2,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1168,MIDI CC 3|3,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1169,MIDI CC 3|4,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1170,MIDI CC 3|5,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1171,MIDI CC 3|6,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1172,MIDI CC 3|7,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1173,MIDI CC 3|8,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1174,MIDI CC 3|9,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1175,MIDI CC 3|10,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1176,MIDI CC 3|11,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1177,MIDI CC 3|12,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1178,MIDI CC 3|13,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1179,MIDI CC 3|14,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1180,MIDI CC 3|15,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1181,MIDI CC 3|16,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1182,MIDI CC 3|17,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1183,MIDI CC 3|18,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1184,MIDI CC 3|19,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1185,MIDI CC 3|20,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1186,MIDI CC 3|21,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1187,MIDI CC 3|22,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1188,MIDI CC 3|23,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1189,MIDI CC 3|24,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1190,MIDI CC 3|25,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1191,MIDI CC 3|26,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1192,MIDI CC 3|27,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1193,MIDI CC 3|28,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1194,MIDI CC 3|29,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1195,MIDI CC 3|30,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1196,MIDI CC 3|31,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1197,MIDI CC 3|32,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1198,MIDI CC 3|33,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1199,MIDI CC 3|34,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1200,MIDI CC 3|35,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1201,MIDI CC 3|36,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1202,MIDI CC 3|37,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1203,MIDI CC 3|38,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1204,MIDI CC 3|39,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1205,MIDI CC 3|40,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1206,MIDI CC 3|41,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1207,MIDI CC 3|42,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1208,MIDI CC 3|43,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1209,MIDI CC 3|44,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1210,MIDI CC 3|45,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1211,MIDI CC 3|46,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1212,MIDI CC 3|47,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1213,MIDI CC 3|48,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1214,MIDI CC 3|49,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1215,MIDI CC 3|50,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1216,MIDI CC 3|51,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1217,MIDI CC 3|52,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1218,MIDI CC 3|53,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1219,MIDI CC 3|54,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1220,MIDI CC 3|55,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
